order(183,183)=012
order(48126,42816)=03124
order(51904,59104)=02134
order(3861,3618)=0231
order(82041,04218)=23140
order(93470,73049)=31420
order(59083,95830)=10342
order(9754,4957)=3021
order(79058,07859)=20431
order(83564,63458)=31420
order(67938,89637)=42031
order(60719,61790)=03241
order(28654,45826)=43102
order(83904,39408)=12430
order(9846,4698)=2301
order(36482,34286)=02431
order(4052,2504)=3210
order(31679,76913)=32410
order(51069,19506)=14023
order(80794,80794)=01234
order(26897,27869)=04213
order(89037,90873)=12043
order(37259,97352)=41032
order(27935,23957)=03241
order(68753,78356)=21430
order(82705,85720)=04213
order(60271,16270)=40231
order(62159,62519)=01324
order(91364,91364)=01234
order(19762,97621)=12340
order(61704,14670)=14023
order(42816,28146)=12304
order(73402,30274)=13402
order(18630,30861)=34120
order(18763,16783)=03214
order(31570,03175)=40132
order(17940,91704)=20143
order(79216,69172)=41302
order(2495,5294)=3021
order(70364,34067)=24130
order(5628,8625)=3120
order(3592,2953)=3210
order(78653,78356)=01432
order(30752,30275)=01423
order(93216,23961)=21043
order(19546,96154)=14023
order(82491,82194)=01432
order(36190,93106)=30241
order(14207,01742)=30412
order(48217,12478)=32041
order(34579,59743)=24310
order(18096,68091)=41230
order(28145,12485)=20314
order(4531,4153)=0312
order(4910,9014)=1320
order(8637,3786)=2301
order(29758,59287)=31042
order(56983,93658)=24103
order(14095,41059)=10243
order(968,869)=210
order(58431,85134)=10432
order(80234,34280)=34201
order(52607,06275)=32140
order(58432,25834)=40132
order(10483,31840)=40321
order(14073,31740)=40312
order(21893,19823)=13204
order(37056,03576)=20314
order(1526,2615)=2301
order(91682,96182)=02134
order(34615,13546)=30412
order(53460,06345)=43120
order(50267,02657)=12304
order(52816,61528)=43012
order(38254,28435)=21403
order(20954,02459)=10432
order(1627,6712)=1302
order(73450,73540)=01324
order(3684,6438)=1302
order(97045,75904)=14023
order(5027,5072)=0132
order(35604,53640)=10243
order(5091,0591)=1023
order(7051,7510)=0231
order(2589,5829)=1203
order(67204,26470)=20413
order(86952,58296)=30421
order(49720,40279)=04321
order(63925,92536)=23410
order(71248,81472)=41302
order(29165,21956)=02143
order(70926,29706)=32014
order(93247,74293)=43201
order(16734,46317)=41302
order(97035,97053)=01243
order(10634,63140)=23041
order(4658,6458)=1023
order(7169,7619)=0213
order(18903,89013)=12304
order(89023,29038)=31240
order(12573,73521)=34210
order(14895,51489)=40123
order(62345,52463)=41302
order(96734,74396)=24301
order(45386,86453)=34012
order(2687,6782)=1320
order(3561,1563)=3120
order(95160,51960)=12034
order(49102,04129)=30241
order(285,825)=102
order(89704,80947)=03142
order(68957,58967)=31204
order(25134,54321)=14302
order(3279,7329)=2013
order(87945,48597)=30421
order(64085,08456)=23140
order(17438,41783)=20143
order(27460,04726)=42103
order(74912,74912)=01234
order(8923,2983)=2103
order(95620,59062)=10423
order(49012,41029)=03241
order(84291,42198)=12430
order(81645,86145)=02134
order(92570,27905)=13042
order(36471,76314)=31042
order(18653,63815)=24103
order(93285,32958)=12043
order(23051,53210)=31042
order(6237,6372)=0231
order(80564,58046)=20143
order(79103,07139)=30241
order(41027,70214)=42310
order(24508,82504)=40231
order(23807,70832)=43210
order(9087,8079)=2130
order(83956,59863)=32041
order(59638,96385)=12340
order(98264,84926)=14023
order(81043,84310)=03412
order(6419,1469)=2103
order(64189,16948)=20413
order(3591,9153)=2310
order(64258,52468)=32104
order(95268,65289)=31240
order(36290,32906)=02341
order(2418,2814)=0321
order(64150,40516)=14320
order(86017,60817)=12034
order(8360,3086)=1302
order(20365,05236)=14023
order(81756,18765)=10243
order(16547,71564)=40213
order(45901,45019)=01342
order(75924,79254)=02314
order(29574,29574)=01234
order(62830,62803)=01243
order(18793,19837)=03142
order(923,923)=012
order(45029,95240)=41302
order(31954,53419)=30412
order(3671,3671)=0123
order(9246,6249)=3120
order(87012,01782)=23104
order(59437,79345)=41320
order(36597,63957)=10324
order(26105,26150)=01243
order(61049,91406)=41320
order(73986,76839)=04312
order(79142,42791)=34012
order(32095,52903)=41320
order(76428,82674)=43102
order(24017,72410)=40132
order(75289,92857)=42310
order(31496,61349)=41023
order(28194,92418)=30421
order(51274,25471)=20431
order(4705,4750)=0132
order(78941,14897)=43120
order(19387,89173)=31042
order(92156,96215)=04123
order(26798,27968)=02314
order(82734,23784)=13204
order(71945,95741)=24031
order(72560,25670)=12304
order(16209,12609)=02134
order(96280,26098)=21403
order(8675,7865)=2013
order(24316,41362)=13240
order(70192,12970)=24301
order(17465,74516)=12403
order(15890,81905)=20341
order(59028,20859)=32401
order(6205,2605)=1023
order(56372,75632)=30124
order(4683,4836)=0231
order(68934,69843)=02143
order(51987,81579)=31042
order(37214,17243)=31240
order(1852,1825)=0132
order(87126,26817)=34021
order(93415,53491)=41203
order(18465,18654)=01342
order(7649,4769)=2013
order(72564,25647)=12340
order(41893,49183)=03124
order(74561,57146)=20413
order(10249,01942)=10432
order(87106,71608)=12430
order(61905,01659)=31042
order(8761,8176)=0312
order(6230,2036)=1320
order(48152,15284)=23410
order(84325,43285)=12304
order(96480,09648)=40123
order(14809,18049)=02314
order(23960,90263)=24031
order(39468,48693)=24310
order(84023,84230)=01342
order(67405,56704)=40132
order(20698,92806)=30412
order(97026,07962)=21043
order(28031,21308)=04321
order(57896,69857)=43201
order(47251,17254)=41230
order(871,817)=021
order(59130,93015)=13420
order(64795,46975)=10324
order(6715,5176)=3210
order(83741,41837)=34012
order(8406,0864)=2031
order(52083,83520)=34012
order(492,492)=012
order(81937,38917)=30214
order(47581,84751)=30124
order(52071,02715)=21340
order(6923,9362)=1302
order(82965,59286)=42103
order(27530,02375)=40312
order(98365,58936)=41023
order(58319,95138)=40321
order(80759,98075)=40123
order(5270,0725)=3210
order(5038,3805)=2310
order(84259,25948)=23410
order(14820,04128)=41032
order(12974,19724)=02314
order(23794,27943)=02341
order(18340,38104)=21043
order(87190,81970)=02314
order(92510,90125)=04312
order(67128,26178)=30214
order(78412,21874)=43102
order(9316,9361)=0132
order(21457,24157)=02134
order(23914,91324)=23104
order(57183,37518)=41023
order(23640,26034)=02413
order(7512,5712)=1023
order(69103,60391)=03412
order(95213,39512)=40132
order(83942,38429)=10342
order(54362,45263)=10432
order(31078,31780)=01342
order(13906,19036)=02314
order(38054,58034)=31204
order(12736,62371)=41320
order(20876,02876)=10234
order(30954,59430)=32401
order(90657,56097)=32104
order(10937,37901)=34210
order(306,306)=012
order(14953,91354)=20431
order(5719,9157)=3201
order(18734,43781)=43210
order(48913,91384)=23410
order(75698,69857)=23410
order(8745,8745)=0123
order(46719,64791)=10243
order(21503,52130)=20143
order(4061,6140)=2301
order(64825,54826)=41230
order(4283,8324)=2310
order(83174,78413)=30421
order(38764,48376)=41023
order(57268,52876)=02413
order(70546,67405)=40312
order(86237,73286)=43201
order(18239,81392)=10342
order(30469,69034)=34102
order(30592,23059)=40123
order(61802,81026)=21340
order(2945,5294)=3012
order(71483,37148)=40123
order(95631,91653)=04213
order(76801,10768)=43012
order(47350,35407)=23041
order(59601,91065)=14320
order(5784,5874)=0213
order(21834,32418)=30412
order(72056,06257)=24130
order(70453,37054)=40132
order(32650,25360)=13024
order(36402,34620)=02143
order(61805,56801)=40231
order(17943,13974)=04213
order(31582,83251)=30421
order(62715,57261)=42103
order(30916,06931)=14203
order(18503,53018)=24301
order(78946,87946)=10234
order(28506,05682)=32410
