order(0,0)=0
order(2379,7392)=2130
order(2380,0328)=3102
order(2381,3182)=1320
order(2384,8432)=2310
order(2385,8235)=2013
order(2386,2638)=0312
order(2387,2873)=0231
order(2389,2938)=0312
order(2390,9032)=2310
order(2391,3192)=1320
order(2394,2394)=0123
order(2395,9325)=2103
order(2396,3926)=1203
order(2397,3729)=1302
order(2398,2398)=0123
order(2401,1024)=3201
order(2403,0423)=2103
order(2405,4502)=1320
order(2406,6042)=3210
order(2407,7042)=3210
order(2408,2840)=0312
order(2409,9042)=3210
order(2410,4012)=1320
order(2413,1423)=2103
order(2415,2541)=0312
order(2416,1642)=2310
order(2417,4712)=1320
order(2418,2841)=0312
order(2419,4129)=1203
order(2430,2043)=0312
order(2431,1342)=3210
order(2435,3524)=2301
order(2436,6342)=3210
order(2437,2437)=0123
order(2438,8234)=3021
order(2439,9342)=3210
order(2450,0524)=3201
order(2451,2154)=0321
order(2453,5432)=2130
order(2456,4562)=1230
order(2457,2754)=0321
order(2458,4528)=1203
order(2459,2954)=0321
order(2460,4026)=1302
order(2461,1642)=3210
order(2463,3264)=3021
order(2465,5264)=3021
order(2467,4672)=1230
order(2468,4826)=1302
order(2469,6492)=2130
order(2470,4702)=1230
order(2471,4217)=1032
order(2473,2374)=0321
order(2475,2547)=0312
order(2476,2746)=0213
order(2478,7248)=2013
order(2479,7249)=2013
order(2480,0842)=3210
order(2481,1824)=3201
order(2483,8342)=2310
order(2485,4285)=1023
order(2486,6824)=3201
order(2487,2478)=0132
order(2489,2489)=0123
order(2490,0492)=3120
order(2491,2419)=0132
order(2493,9234)=2031
order(2495,2549)=0312
order(2496,6249)=3012
order(2497,2947)=0213
order(2498,9248)=2013
order(2501,1052)=3210
order(2503,0253)=2013
order(2504,0425)=2301
order(2506,2056)=0213
order(2507,2570)=0132
order(2508,2805)=0321
order(2509,9205)=3021
order(2510,0512)=3120
order(2513,3125)=3201
order(2514,1245)=2031
order(2516,6215)=3021
order(2517,2157)=0213
order(2518,2815)=0321
order(2519,2951)=0312
order(2530,2053)=0312
order(2531,5312)=1230
order(2534,3452)=2310
order(2536,6352)=3210
order(2537,5732)=1320
order(2538,5238)=1023
order(2539,3259)=2013
order(2541,1245)=3021
order(2543,2435)=0231
order(2546,4652)=2310
order(2547,7524)=3102
order(2548,2584)=0132
order(2549,4925)=2301
order(2560,0562)=3120
order(2561,2156)=0312
order(2563,3526)=3102
order(2564,6245)=2031
order(2567,7652)=3210
order(2568,2586)=0132
order(2569,6529)=2103
order(2570,5720)=1203
order(2571,1572)=3120
order(2573,2753)=0213
order(2574,4257)=3012
order(2576,2576)=0123
order(2578,5782)=1230
order(2579,9527)=3102
order(2580,2805)=0231
order(2581,8251)=2013
order(2583,5832)=1230
order(2584,5842)=1230
order(2586,6258)=3012
order(2587,5278)=1032
order(2589,2958)=0312
order(2590,9025)=2301
order(2591,5291)=1023
order(2593,2953)=0213
order(2594,9542)=2130
order(2596,9256)=2013
order(2597,7592)=3120
order(2598,5829)=1302
order(2601,6120)=1302
order(2604,2406)=0321
order(2605,0625)=2103
order(2607,6702)=1320
order(2608,0286)=2031
order(2609,0269)=2013
order(2610,6102)=1230
order(2613,6213)=1023
order(2614,6241)=1032
order(2615,5162)=3210
order(2617,6172)=1230
order(2618,8261)=3012
order(2619,1692)=2130
order(2630,2063)=0312
order(2631,1236)=3021
order(2634,4623)=3102
order(2635,2635)=0123
order(2637,2376)=0231
order(2638,8623)=3102
order(2639,2963)=0312
order(2640,0624)=3102
order(2641,4261)=2013
order(2643,4623)=2103
order(2645,4526)=2301
order(2647,2476)=0231
order(2648,8642)=3120
order(2649,2469)=0213
order(2650,5026)=2301
order(2651,1562)=3210
order(2653,3652)=3120
order(2654,6452)=1320
order(2657,7652)=3120
order(2658,8562)=3210
order(2659,5296)=2031
order(2670,0672)=3120
order(2673,3726)=3201
order(2674,4672)=3120
order(2675,7256)=2031
order(2678,7628)=2103
order(2679,9276)=3021
order(2680,8602)=2130
order(2681,8162)=2310
order(2683,3826)=3201
order(2684,8426)=2301
order(2685,8625)=2103
order(2687,6287)=1023
order(2689,6892)=1230
order(2690,9062)=2310
order(2691,9126)=2301
order(2693,2936)=0231
order(2694,2469)=0312
order(2695,2695)=0123
order(2697,6729)=1302
order(2698,6298)=1023
order(2701,2107)=0321
order(2703,3207)=3021
order(2704,2470)=0312
order(2705,7205)=1023
order(2706,0726)=2103
order(2708,0728)=2103
order(2709,2907)=0321
order(2710,1702)=2130
order(2713,2317)=0321
order(2714,7421)=1302
order(2715,7215)=1023
order(2716,7162)=1230
order(2718,7821)=1302
order(2719,9172)=3210
order(2730,2037)=0321
order(2731,7231)=1023
order(2735,7253)=1032
order(2736,6273)=3012
order(2738,2837)=0321
order(2739,7293)=1032
order(2740,0472)=3210
order(2741,2714)=0132
order(2743,7324)=1302
order(2745,4275)=2013
order(2746,7462)=1230
order(2748,4287)=2031
order(2749,9274)=3012
order(2750,0752)=3120
order(2751,5271)=2013
order(2753,2573)=0213
order(2754,7425)=1302
order(2756,7256)=1023
order(2758,7852)=1320
order(2759,7529)=1203
order(2760,2076)=0312
order(2761,1276)=3012
order(2763,6723)=2103
order(2764,2746)=0132
order(2765,5276)=3012
order(2768,6782)=2130
order(2769,2976)=0312
order(2780,0728)=3102
order(2781,2718)=0132
order(2783,8372)=2310
order(2784,8427)=2301
order(2785,5278)=3012
order(2786,7628)=1302
order(2789,8972)=2310
order(2790,0729)=3102
order(2791,1927)=3201
order(2793,7239)=1032
order(2794,4297)=3021
order(2795,2579)=0312
order(2796,9762)=2130
order(2798,2978)=0213
order(2801,0128)=2301
order(2803,2083)=0213
order(2804,2048)=0231
order(2805,5028)=3201
order(2806,6280)=3012
order(2807,7820)=3102
order(2809,8092)=1230
order(2810,1280)=2013
order(2813,3281)=3012
order(2814,1284)=2013
order(2815,2581)=0312
order(2816,2681)=0312
order(2817,7281)=3012
order(2819,8129)=1203
order(2830,0832)=3120
order(2831,1238)=3021
order(2834,3842)=2130
order(2835,8352)=1230
order(2836,8623)=1302
order(2837,8372)=1230
order(2839,8239)=1023
order(2840,2840)=0123
order(2841,1248)=3021
order(2843,3842)=3120
order(2845,5824)=3102
order(2847,4728)=2301
order(2849,4982)=2310
order(2850,0285)=3012
order(2851,5128)=2301
order(2853,2358)=0321
order(2854,5842)=2130
order(2856,5268)=2031
order(2857,2758)=0321
order(2859,5982)=2310
order(2860,8206)=1032
order(2861,6812)=2130
order(2863,2683)=0213
order(2864,8246)=1032
order(2865,8526)=1302
order(2867,8672)=1230
order(2869,9286)=3012
order(2870,0278)=3021
order(2871,2718)=0231
order(2873,2783)=0213
order(2874,4287)=3012
order(2875,7582)=2310
order(2876,8672)=1320
order(2879,9287)=3012
order(2890,2098)=0321
order(2891,9218)=2031
order(2893,2938)=0231
order(2894,2498)=0321
order(2895,9825)=2103
order(2896,9268)=2031
order(2897,7829)=3102
order(2901,0219)=2031
order(2904,2904)=0123
order(2905,9052)=1230
order(2906,9062)=1230
order(2907,9720)=1302
order(2908,2098)=0213
order(2910,2190)=0213
order(2913,9123)=1203
order(2914,1942)=2130
order(2915,9251)=1032
order(2916,6912)=3120
order(2917,2971)=0132
order(2918,2891)=0312
order(2930,3092)=2310
order(2931,9213)=1032
order(2934,3294)=2013
order(2935,3529)=2301
order(2936,9236)=1023
order(2937,2973)=0132
order(2938,9238)=1023
order(2940,2490)=0213
order(2941,4192)=2310
order(2943,9324)=1302
order(2945,2594)=0312
order(2946,2469)=0231
order(2947,9427)=1203
order(2948,9284)=1032
order(2950,0592)=3210
order(2951,9251)=1023
order(2953,9325)=1302
order(2954,4952)=3120
order(2956,2569)=0231
order(2957,5297)=2013
order(2958,8952)=3120
order(2960,2609)=0231
order(2961,2619)=0231
order(2963,3629)=3201
order(2964,6294)=2013
order(2965,5269)=3021
order(2967,2769)=0321
order(2968,6829)=2301
order(2970,0972)=3120
order(2971,9271)=1023
order(2973,9327)=1302
order(2974,9724)=1203
order(2975,9527)=1302
order(2976,6297)=3012
order(2978,7829)=2301
order(2980,9028)=1302
order(2981,8921)=2103
order(2983,2938)=0132
order(2984,9824)=1203
order(2985,2985)=0123
order(2986,2968)=0132
order(2987,8927)=2103
order(3012,2310)=3021
order(3014,1304)=2013
order(3015,1350)=2031
order(3016,1360)=2031
order(3017,1073)=2130
order(3018,8301)=3012
order(3019,9301)=3012
order(3021,3012)=0132
order(3024,2043)=2130
order(3025,3520)=0321
order(3026,0362)=1032
order(3027,2037)=2103
order(3028,3082)=0132
order(3029,2093)=2130
order(3041,3104)=0312
order(3042,3420)=0231
order(3045,0354)=1032
order(3046,0463)=1230
order(3047,0374)=1032
order(3048,4038)=2103
order(3049,4309)=2013
order(3051,1053)=3120
order(3052,3052)=0123
order(3054,0354)=1023
order(3056,5630)=2301
order(3057,7350)=3021
order(3058,3058)=0123
order(3059,3509)=0213
order(3061,3016)=0132
order(3062,3206)=0312
order(3064,4306)=3012
order(3065,3056)=0132
order(3067,7036)=3102
order(3068,0683)=1230
order(3069,9603)=3210
order(3071,7301)=2013
order(3072,7032)=2103
order(3074,4703)=3210
order(3075,7035)=2103
order(3076,6370)=3021
order(3078,3780)=0231
order(3079,0397)=1032
order(3081,1038)=3102
order(3082,3082)=0123
order(3084,3084)=0123
order(3085,8035)=2103
order(3086,6083)=3120
order(3087,0378)=1032
order(3089,3089)=0123
order(3091,1309)=3012
order(3092,0239)=1302
order(3094,4903)=3210
order(3095,5390)=3021
order(3096,0936)=1203
order(3097,0739)=1302
order(3098,8093)=3120
order(3102,2310)=3012
order(3104,3041)=0231
order(3105,1350)=1032
order(3106,0613)=2310
order(3107,1370)=1032
order(3108,0813)=2310
order(3109,9301)=3021
order(3120,2310)=2013
order(3124,4213)=3210
order(3125,5321)=3021
order(3126,3216)=0213
order(3127,3721)=0321
order(3128,8132)=3102
order(3129,9132)=3102
order(3140,0413)=3210
order(3142,3124)=0132
order(3145,4153)=2130
order(3146,6431)=3201
order(3147,7134)=3102
order(3148,4138)=2103
order(3149,1934)=1302
order(3150,5031)=2301
order(3152,3512)=0213
order(3154,4531)=3201
order(3156,6351)=3021
order(3157,5137)=2103
order(3158,1358)=1023
order(3159,9135)=3102
order(3160,0136)=3102
order(3162,3612)=0213
order(3164,6431)=2301
order(3165,6531)=2301
order(3167,3617)=0213
order(3168,3681)=0231
order(3169,9613)=3210
order(3170,7130)=2103
order(3172,2731)=3201
order(3174,4371)=3021
order(3175,5713)=3210
order(3176,3167)=0132
order(3178,8137)=3102
order(3179,9173)=3120
order(3180,1803)=1230
order(3182,3182)=0123
order(3184,4138)=3102
order(3185,1538)=1302
order(3186,8613)=2310
order(3187,1738)=1302
order(3189,1938)=1302
order(3190,9031)=2301
order(3192,1932)=1203
order(3194,4931)=3201
order(3195,1395)=1023
order(3196,1396)=1023
order(3197,9173)=2130
order(3198,9381)=2031
order(3201,1032)=3201
order(3204,0423)=2310
order(3205,5023)=3210
order(3206,3620)=0312
order(3207,3072)=0231
order(3208,0832)=2301
order(3209,2390)=1032
order(3210,3021)=0312
order(3214,3142)=0231
order(3215,1253)=2130
order(3216,6231)=3102
order(3217,3127)=0213
order(3218,2381)=1032
order(3219,3912)=0321
order(3240,3024)=0312
order(3241,4321)=2013
order(3245,2543)=1320
order(3246,4623)=2310
order(3247,4327)=2013
order(3248,4382)=2031
order(3249,9243)=3120
order(3251,3521)=0213
order(3254,4532)=3201
order(3256,2563)=1230
order(3257,5372)=2031
order(3258,8325)=3012
order(3259,2359)=1023
order(3261,6231)=2103
order(3264,6342)=2031
order(3265,3562)=0321
order(3267,7326)=3012
order(3268,3628)=0213
order(3269,2369)=1023
order(3270,7032)=2301
order(3271,2173)=1320
order(3274,7234)=2103
order(3275,5372)=3021
order(3276,2736)=1203
order(3278,3782)=0231
order(3279,9237)=3102
order(3280,3208)=0132
order(3281,8312)=2031
order(3284,2843)=1230
order(3285,5382)=3021
order(3286,2836)=1203
order(3287,8732)=2301
order(3289,8923)=2310
order(3290,2309)=1032
order(3291,1329)=3012
order(3294,3294)=0123
order(3295,3592)=0321
order(3296,6239)=3102
order(3297,3279)=0132
order(3298,3298)=0123
order(3401,0143)=2310
order(3402,4302)=1023
order(3405,4503)=1320
order(3406,3064)=0231
order(3407,4703)=1320
order(3408,8430)=3102
order(3409,0934)=2301
order(3410,4130)=1203
order(3412,4321)=1032
order(3416,3146)=0213
order(3417,1374)=2031
order(3418,8134)=3201
order(3419,9341)=3012
order(3420,2340)=2013
order(3421,1243)=3210
order(3425,3254)=0231
order(3426,6324)=3021
order(3427,3274)=0231
order(3428,4823)=1320
order(3429,3942)=0312
order(3450,5430)=2103
order(3451,4153)=1320
order(3452,5342)=2013
order(3456,3546)=0213
order(3457,7354)=3021
order(3458,5384)=2031
order(3459,5394)=2031
order(3460,4306)=1032
order(3461,1643)=3210
order(3462,4632)=1203
order(3465,5436)=3102
order(3467,6734)=2301
order(3468,4638)=1203
order(3469,6493)=2130
order(3470,3074)=0321
order(3471,7341)=2013
order(3472,4372)=1023
order(3475,3457)=0132
order(3476,7634)=2301
order(3478,3784)=0231
order(3479,3497)=0132
order(3480,4083)=1320
order(3481,1348)=3012
order(3482,2834)=3201
order(3485,3854)=0231
order(3486,4836)=1203
order(3487,3874)=0231
order(3489,4893)=1230
order(3490,0349)=3012
order(3492,3942)=0213
order(3495,5394)=3021
order(3496,3649)=0312
order(3497,4739)=1302
order(3498,9483)=2130
order(3501,1503)=3120
order(3502,3250)=0312
order(3504,0534)=2103
order(3506,6530)=3102
order(3507,5073)=1230
order(3508,5038)=1203
order(3509,9503)=3120
order(3510,0513)=3120
order(3512,2153)=3210
order(3514,5341)=1032
order(3516,6315)=3021
order(3517,7513)=3120
order(3518,5138)=1203
order(3519,1935)=2301
order(3520,2350)=2013
order(3521,5213)=1230
order(3524,5324)=1023
order(3526,5623)=1320
order(3527,5723)=1320
order(3528,8235)=3201
order(3529,5923)=1320
order(3540,4530)=2103
order(3542,4532)=2103
order(3546,4635)=2301
order(3547,5473)=1230
order(3548,4385)=2031
order(3549,3549)=0123
order(3560,3065)=0321
order(3561,6513)=2130
order(3562,3562)=0123
order(3564,6453)=2310
order(3567,5673)=1230
order(3568,6835)=2301
order(3569,5639)=1203
order(3570,0573)=3120
order(3571,3157)=0312
order(3572,7532)=2103
order(3574,3574)=0123
order(3578,7835)=2301
order(3579,9573)=3120
order(3580,8035)=2301
order(3581,1538)=3102
order(3582,2835)=3201
order(3584,4385)=3021
order(3586,3856)=0213
order(3587,3758)=0312
order(3589,5983)=1320
order(3590,5903)=1230
order(3591,1953)=3210
order(3592,9235)=2301
order(3594,9543)=2130
order(3596,5963)=1230
order(3597,9735)=2301
order(3598,5893)=1320
order(3601,6310)=1032
order(3602,0623)=2130
order(3604,4630)=3102
order(3605,6035)=1203
order(3607,0637)=2103
order(3608,6083)=1230
order(3609,6930)=1302
order(3610,3016)=0321
order(3612,3216)=0321
order(3615,3156)=0231
order(3617,7163)=3210
order(3618,6318)=1023
order(3619,9613)=3120
order(3620,3206)=0231
order(3621,3216)=0231
order(3624,2463)=2310
order(3627,2763)=2310
order(3628,8326)=3021
order(3629,2639)=2103
order(3640,4063)=2310
order(3641,6143)=1320
order(3642,6234)=1302
order(3645,4365)=2013
order(3647,6743)=1320
order(3648,4638)=2103
order(3649,3469)=0213
order(3650,5360)=2013
order(3651,3651)=0123
order(3652,2356)=3021
order(3654,4365)=3012
order(3657,6375)=1032
order(3658,3856)=0321
order(3659,9635)=3102
order(3670,6037)=1302
order(3671,1376)=3021
order(3672,2736)=3201
order(3674,4376)=3021
order(3675,7356)=2031
order(3678,6378)=1023
order(3679,7639)=2103
order(3680,0683)=3120
order(3681,6138)=1302
order(3682,3268)=0312
order(3684,4683)=3120
order(3685,5638)=3102
order(3687,6378)=1032
order(3689,9368)=3012
order(3690,0936)=3201
order(3691,6319)=1032
order(3692,3926)=0231
order(3694,3964)=0213
order(3695,3956)=0231
order(3697,9637)=2103
order(3698,8396)=3021
order(3701,0137)=2301
order(3702,3720)=0132
order(3704,0473)=2310
order(3705,0375)=2013
order(3706,6730)=3102
order(3708,3087)=0231
order(3709,3970)=0312
order(3710,1370)=2013
order(3712,7213)=1320
order(3714,3147)=0231
order(3715,7153)=1230
order(3716,6137)=3201
order(3718,1378)=2013
order(3719,1793)=2130
order(3720,3270)=0213
order(3721,1237)=3201
order(3724,2374)=2013
order(3725,2357)=2031
order(3726,3762)=0132
order(3728,2378)=2013
order(3729,2397)=2031
order(3740,3470)=0213
order(3741,3741)=0123
order(3742,4732)=2103
order(3745,5437)=3201
order(3746,4376)=2013
order(3748,4873)=2310
order(3749,4397)=2031
order(3750,0357)=3021
order(3751,7135)=1302
order(3752,7523)=1230
order(3754,5437)=2301
order(3756,5637)=2301
order(3758,7835)=1302
order(3759,3795)=0132
order(3760,0637)=3201
order(3761,1763)=3120
order(3762,6273)=2310
order(3764,4736)=3102
order(3765,3576)=0312
order(3768,3876)=0312
order(3769,6793)=2130
order(3780,8370)=2013
order(3781,1873)=3210
order(3782,3872)=0213
order(3784,8473)=2310
order(3785,8375)=2013
order(3786,3876)=0213
order(3789,9738)=3102
order(3790,0397)=3021
order(3791,9173)=2310
order(3792,9732)=2103
order(3794,4397)=3021
order(3795,3795)=0123
order(3796,3967)=0231
order(3798,3987)=0231
order(3801,8310)=1032
order(3802,8302)=1023
order(3804,4308)=3021
order(3805,0358)=2031
order(3806,3860)=0132
order(3807,8307)=1023
order(3809,8903)=1320
order(3810,8013)=1320
order(3812,1382)=2013
order(3814,3814)=0123
order(3815,1358)=2031
order(3816,8361)=1032
order(3817,1738)=2301
order(3819,8391)=1032
order(3820,2830)=2103
order(3821,2813)=2130
order(3824,8423)=1320
order(3825,3852)=0132
order(3826,6832)=3102
order(3827,8372)=1032
order(3829,3289)=0213
order(3840,0384)=3012
order(3841,8143)=1320
order(3842,2438)=3201
order(3845,8453)=1230
order(3846,4368)=2031
order(3847,8437)=1203
order(3849,9834)=3102
order(3850,3508)=0231
order(3851,8531)=1203
order(3852,2538)=3201
order(3854,4835)=3102
order(3856,8635)=1302
order(3857,3758)=0321
order(3859,5398)=2031
order(3860,3608)=0231
order(3861,1638)=3201
order(3862,8326)=1032
order(3864,4368)=3021
order(3865,3685)=0213
order(3867,3768)=0321
order(3869,8369)=1023
order(3870,3780)=0213
order(3871,3718)=0231
order(3872,3287)=0312
order(3874,7438)=2301
order(3875,7853)=2130
order(3876,7386)=2013
order(3879,3987)=0312
order(3890,3809)=0132
order(3891,3891)=0123
order(3892,2893)=3120
order(3894,4398)=3021
order(3895,3958)=0231
order(3896,3698)=0321
order(3897,7389)=3012
order(3901,1309)=3021
order(3902,9302)=1023
order(3904,9403)=1320
order(3905,3509)=0321
order(3906,9630)=1302
order(3907,3970)=0132
order(3908,3809)=0321
order(3910,3910)=0123
order(3912,9132)=1203
order(3914,1349)=2031
order(3915,9153)=1230
order(3916,6931)=3102
order(3917,9173)=1230
order(3918,1938)=2103
order(3920,2930)=2103
order(3921,3291)=0213
order(3924,4392)=3012
order(3926,6293)=3210
order(3927,2973)=2130
order(3928,9328)=1023
order(3940,0394)=3012
order(3941,9431)=1203
order(3942,3942)=0123
order(3945,3594)=0312
order(3946,3694)=0312
order(3948,8493)=3210
order(3950,9305)=1032
order(3951,5391)=2013
order(3952,5932)=2103
