order(74283,87234)=30241
order(58026,08265)=21340
order(94208,02498)=32104
order(8294,9842)=2031
order(3482,4832)=1203
order(38572,52873)=24130
order(49205,52094)=42310
order(97286,82967)=32041
order(72405,27405)=10234
order(43795,49357)=03142
order(46091,91604)=34120
order(41267,47216)=04213
order(52719,51297)=03142
order(38962,98362)=21034
order(10386,06831)=14320
order(53749,95374)=40123
order(76824,72684)=03124
order(628,628)=012
order(8923,2983)=2103
order(617,716)=210
order(48165,85614)=14320
order(70925,50927)=41230
order(93865,39865)=10234
order(45290,90542)=34102
order(3250,0523)=3210
order(40581,45180)=02431
order(376,763)=120
order(90782,97820)=02341
order(87490,08794)=40132
order(63125,56123)=40231
order(76480,08467)=43210
order(12056,02156)=21034
order(27935,23957)=03241
order(98067,69078)=30241
order(52489,84529)=32014
order(54819,94158)=41302
order(90318,80193)=41302
order(69817,61897)=03214
order(16029,01269)=20314
order(32510,51320)=23014
order(49561,19456)=41023
order(87091,17980)=41302
order(64193,34619)=41023
order(61754,75641)=23041
order(98614,41896)=43102
order(27594,47952)=41320
order(15273,17523)=03124
order(95160,51960)=12034
order(74891,84917)=21340
order(6420,6240)=0213
order(26137,61237)=12034
order(86419,49186)=24301
order(93562,95362)=02134
order(62194,16942)=20341
order(57091,01957)=24301
order(18403,43081)=24310
order(25197,71295)=42031
order(21503,52130)=20143
order(82460,64802)=32041
order(70568,65870)=32401
order(90351,19053)=40132
order(12863,28316)=12403
order(76093,76390)=01432
order(78350,53870)=32104
order(45230,05234)=41230
order(65907,67590)=04123
order(26307,67203)=14032
order(4598,9845)=2301
order(93574,43579)=41230
order(91605,10965)=13024
order(56109,95061)=40312
order(15968,61958)=30214
order(87132,83271)=03412
order(87190,81970)=02314
order(5091,0591)=1023
order(8567,8765)=0321
order(7691,7961)=0213
order(48169,16849)=23104
order(6120,1026)=1320
order(76038,36087)=31240
order(59826,92865)=13240
order(48091,80194)=12430
order(95861,91856)=04213
order(93712,12937)=34012
order(5102,1025)=1230
order(14295,49251)=13240
order(93261,21369)=24130
order(9625,5269)=3210
order(16095,05169)=24013
order(45720,57420)=12034
order(79260,70926)=04123
order(81703,13807)=14032
order(8692,8962)=0213
order(75094,50794)=12034
order(82739,87239)=02134
order(30627,06372)=12043
order(78390,79380)=03214
order(96812,12896)=34201
order(79108,19078)=21304
order(8492,2849)=3012
order(79086,90786)=12034
order(62751,52716)=31240
order(92357,57239)=34120
order(74092,29470)=43102
order(28693,62839)=20143
order(41960,04961)=40231
order(17058,05871)=23410
order(61834,83461)=23401
order(14628,16842)=02413
order(62158,51628)=32014
order(19286,16829)=04321
order(18032,32180)=34012
order(36574,37465)=03412
order(92168,96812)=03421
order(50279,07592)=13042
order(62483,32846)=41320
order(49156,65491)=43012
order(68932,26983)=40213
order(29581,18952)=43120
order(9273,7932)=2031
order(53271,31527)=14023
order(41607,74610)=40213
order(39784,89437)=31402
order(76328,78632)=04123
order(62730,30762)=34201
order(39802,39280)=01423
order(47293,27349)=21403
order(85417,41587)=23104
order(73504,40573)=43201
order(78419,98714)=41032
order(90783,39870)=40321
order(31847,31748)=01432
order(67019,67901)=01423
order(78462,28764)=41032
order(85601,15086)=41302
order(37542,52734)=24103
order(10578,08715)=14302
order(53946,69453)=42301
order(52873,78253)=32104
order(81472,21748)=41320
order(70695,50976)=41302
order(45271,47215)=03241
order(96285,82569)=32410
order(13647,43167)=31024
order(12859,15928)=03412
order(5826,2865)=2130
order(16302,32610)=24103
order(82910,08912)=40231
order(3401,3410)=0132
order(85274,24587)=24103
order(31258,38125)=04123
order(93801,03891)=31204
order(20786,27068)=02143
order(20598,85092)=42130
order(21857,28175)=02143
order(54976,76549)=34012
order(67421,72641)=13024
order(19280,80219)=34201
order(43507,45307)=02134
order(47619,67914)=21430
order(714,174)=102
order(750,507)=120
order(96510,91506)=03241
order(46153,41536)=02341
order(70169,61790)=32041
order(14238,12348)=02314
order(60183,30168)=41203
order(16749,41796)=30241
order(31250,31502)=01342
order(69843,68493)=02314
order(13095,31905)=10324
order(64125,15642)=24013
order(35120,23510)=30124
order(34625,42635)=13204
order(49326,46293)=04312
order(34126,46132)=14203
order(13247,12374)=02143
order(49216,94612)=10432
order(32845,82435)=21304
order(72153,71253)=02134
order(27195,92751)=30142
order(72346,46372)=34201
order(3921,9312)=1032
order(89476,46897)=24013
order(21463,64321)=32401
order(25306,03256)=32014
order(5147,4751)=2301
order(31487,84713)=32410
order(56182,21685)=42130
order(21563,21365)=01432
order(539,395)=120
order(4509,9450)=3012
order(13947,47931)=34210
order(275,257)=021
order(4852,2548)=3201
order(34872,27438)=43102
order(5238,3258)=2103
order(62015,21506)=13420
order(5084,5804)=0213
order(52641,15624)=40213
order(91430,90134)=04132
order(12357,51732)=30421
order(90863,68903)=32014
order(194,941)=120
order(45861,18564)=42130
order(1905,9510)=1302
order(5396,5369)=0132
order(28670,67802)=23140
order(56927,76925)=41230
order(51978,58971)=04231
order(98345,38954)=21043
order(27913,79132)=12340
order(71084,08471)=23401
order(10652,62051)=24130
order(26410,64102)=12340
order(41039,43190)=03142
order(3201,2013)=1230
order(3964,9436)=1302
order(6139,3691)=2031
order(7853,7835)=0132
order(84302,42830)=14023
order(45809,85094)=21340
order(16520,51620)=20134
order(37604,46703)=42130
order(96175,96571)=01432
order(4028,2084)=2130
order(96327,76923)=41032
order(75620,27650)=30214
order(39705,30975)=03124
order(93824,39842)=10243
order(58104,51804)=02134
order(50297,02579)=12043
order(59027,09572)=21043
order(42701,02741)=31204
order(8914,9814)=1023
order(14395,19345)=03214
order(6741,1674)=3012
order(59407,97504)=14032
order(29517,29157)=01324
order(35701,15703)=41230
order(51092,05921)=20341
order(4256,2654)=1320
order(65831,31586)=34120
order(9241,1942)=3021
order(86172,61278)=12430
order(75681,57681)=10234
order(78041,48071)=31204
order(82310,23081)=12403
order(9658,8695)=3102
order(97812,98721)=02143
order(65340,03645)=42031
order(85961,98561)=20134
order(39812,81923)=23140
order(92381,23198)=12403
order(17054,71045)=10243
order(76845,64785)=13024
order(2107,7012)=3210
order(16392,21396)=40231
order(45016,40561)=02143
order(34712,12437)=34102
order(52791,95721)=30214
order(681,618)=021
order(347,437)=102
order(10368,18603)=04312
order(413,341)=201
order(35162,13256)=20413
order(84905,58094)=40321
order(38694,49638)=43201
order(1984,4981)=3120
order(7326,2367)=2130
order(31829,83912)=20413
order(10973,13079)=04132
order(29376,72369)=30241
order(49285,94825)=10324
order(89567,85967)=02134
order(1572,1275)=0321
order(8046,6840)=3021
order(93082,03892)=21304
order(76308,63708)=12034
order(51093,91035)=31240
order(52904,94025)=24310
order(38740,34870)=03124
order(83914,94183)=24301
order(92516,56912)=24031
order(68739,78693)=21043
order(58130,35801)=30142
order(61594,51964)=21304
order(81967,68791)=30421
order(64730,43067)=13402
order(97840,48097)=32401
order(95426,42965)=23041
order(68930,38069)=31402
order(17895,91785)=30124
order(96854,46985)=41023
order(76543,76453)=01324
order(98740,84907)=13042
order(59317,57319)=04231
order(87596,78695)=10432
order(59601,91065)=14320
order(20871,71802)=34210
order(3291,9213)=2130
order(493,934)=120
order(16307,01376)=30241
order(82734,23784)=13204
order(3508,8035)=3201
order(52914,52941)=01243
order(53789,89357)=34102
order(70684,67840)=20341
order(29567,25679)=02341
order(79214,17942)=30142
order(59371,53197)=02413
order(21593,15923)=12304
order(20985,85902)=34210
order(60541,01654)=14023
order(9268,2698)=1203
order(35896,85693)=21430
order(9683,8369)=2310
order(57638,38765)=34120
order(7851,5817)=2130
order(70495,95407)=34210
order(84975,57948)=43210
order(37690,39067)=03421
order(68175,57861)=43102
order(56194,54691)=04132
order(54709,97540)=42013
order(9734,9437)=0321
order(82657,85627)=03214
order(72869,68729)=32014
order(70439,97340)=40321
order(13946,41963)=30241
order(5768,5678)=0213
order(246,246)=012
order(96157,19765)=20413
order(46853,83645)=24103
order(42750,74520)=20314
order(61804,84016)=24310
order(48037,70843)=42103
order(36548,84356)=43021
order(1492,2491)=3120
order(51280,51802)=01342
order(51926,51926)=01234
order(62089,86092)=30241
order(87150,87501)=01342
order(47658,74865)=10423
order(41927,71924)=41230
order(74593,93745)=34012
order(17693,93176)=34012
order(57829,85972)=20413
order(51274,25471)=20431
order(10982,29180)=42031
order(14836,84613)=21403
order(83917,71398)=43120
order(56892,62598)=14032
order(85630,83065)=03421
order(23961,36192)=13420
order(95631,91653)=04213
order(8247,7428)=3210
order(28316,38612)=21430
order(25048,40528)=32104
order(23456,34526)=12304
order(193,931)=120
order(81065,56081)=43201
order(4135,4135)=0123
order(14260,61402)=30142
order(28410,48021)=21403
order(61842,81462)=21304
order(9681,6819)=1230
order(54630,35460)=30124
order(31845,18453)=12340
order(56230,56023)=01423
order(50683,60538)=21043
order(59413,35149)=40321
order(72514,45721)=42013
order(51089,80159)=32104
order(65398,39586)=23140
order(68512,68251)=01423
order(87521,85217)=02341
order(13450,35014)=13402
order(92837,37829)=34210
order(61479,16479)=10234
order(80295,92058)=32140
order(91805,10859)=13240
order(93140,94103)=03241
order(59740,90457)=14302
order(35821,12385)=43021
order(70562,67052)=30124
order(68305,63085)=02314
order(61054,45106)=43120
order(7925,9752)=1032
order(82976,82796)=01324
order(64385,63485)=02134
order(91360,69013)=30412
order(97183,87913)=31024
order(13742,71234)=20413
order(52681,21685)=14230
order(67021,27016)=31240
order(98143,48931)=31042
order(89170,81097)=02413
order(64075,70564)=32401
order(15902,51290)=10423
order(27680,27068)=01423
order(7286,8762)=2031
order(50718,58170)=04321
order(41630,46130)=02134
order(19583,85931)=32140
order(8063,8630)=0231
order(62473,46732)=20341
order(25701,15072)=41320
order(27405,72450)=10243
order(58234,84325)=14320
order(18207,18207)=01234
order(32196,93216)=30124
order(2041,2104)=0312
order(69103,60391)=03412
order(49302,43290)=02413
order(6184,6148)=0132
order(38796,39678)=03421
order(34701,73410)=20143
order(67103,30761)=43102
order(79605,79560)=01423
order(72105,72015)=01324
order(56108,10658)=23104
order(27869,98726)=42103
order(3549,5349)=1023
order(37165,17536)=21403
order(50328,32580)=23041
order(92614,29164)=10324
order(25468,85246)=41023
order(98026,86902)=14023
order(21359,91532)=41320
order(42138,18234)=24130
order(48906,86049)=14302
order(70865,85670)=24301
order(31570,03175)=40132
order(6381,1638)=3012
order(97361,67319)=31240
order(1395,3915)=1203
order(82193,83921)=04312
order(1246,6124)=3012
order(4359,4593)=0231
order(36428,28436)=34201
order(91823,82193)=23104
order(91267,16279)=13240
order(42175,51472)=42031
order(53409,50943)=03421
order(43901,13049)=41302
order(83642,84326)=03142
order(89743,78349)=20431
order(50497,90754)=31402
order(56984,94856)=24301
order(38524,25384)=32014
order(98412,94281)=02413
order(75901,51970)=14203
order(4658,6458)=1023
order(76894,48976)=42301
order(85013,01853)=23014
order(26974,67942)=13240
order(40315,15430)=34021
order(14306,03641)=32410
order(83915,53819)=41032
order(24850,58204)=32041
order(18705,51708)=40231
order(18236,31268)=30241
order(1284,1428)=0312
order(30618,06138)=12304
order(3762,7362)=1023
order(1380,1308)=0132
order(80137,87031)=04132
order(7058,7085)=0132
order(2416,4261)=1032
order(76152,51672)=32104
order(58237,83752)=13402
order(91586,59168)=20143
order(72056,06257)=24130
order(5849,8954)=1302
order(83612,12863)=34021
order(79506,07695)=30412
order(16903,96130)=21043
order(12365,31652)=20341
order(12958,12589)=01342
order(80627,62780)=23401
order(71809,98701)=42031
order(69748,89764)=41203
order(93850,80395)=24103
order(40375,54073)=40132
order(68412,62481)=04213
order(64791,79146)=23410
order(41658,51648)=31204
order(72603,26730)=12043
order(51360,56310)=03214
order(5316,6513)=3021
order(96453,94536)=02341
order(51032,31250)=31402
order(14825,12854)=03241
order(51607,75610)=40213
order(63520,62503)=03241
order(48501,18405)=41032
order(40816,16480)=34021
order(27698,97826)=31402
order(48075,47058)=03241
order(10378,71038)=30124
order(60758,50678)=31024
order(30817,38170)=02341
order(23708,80237)=43012
order(42618,12468)=31024
order(76592,76529)=01243
order(75298,85279)=41203
order(69153,61953)=02134
order(95470,75904)=31042
order(43701,04731)=30214
order(82493,42389)=21403
order(98367,98763)=01432
order(28051,81052)=14230
order(90615,19506)=30412
order(61592,69251)=03421
order(90247,47290)=34201
order(1504,4150)=3012
order(15467,65417)=31204
order(51687,78561)=43021
order(69513,63591)=04213
order(56308,36508)=21034
order(3847,3748)=0321
order(69248,64892)=03412
order(78015,08517)=21430
order(29574,29574)=01234
order(75638,85637)=41230
order(7901,1790)=3012
order(52014,21045)=13240
order(6512,1265)=2301
order(97460,97640)=01324
order(93548,35498)=12304
order(19526,65912)=42103
order(76310,36017)=21430
order(68032,06832)=20134
order(9471,9714)=0231
order(46509,45609)=02134
order(8360,3086)=1302
order(53861,31856)=14203
order(31596,13659)=10423
order(54163,61453)=32104
order(87593,58793)=20134
order(95218,21859)=23410
order(64821,14862)=41203
order(71903,73109)=04132
order(59781,17589)=42031
order(96470,79064)=30412
order(18973,39781)=42310
order(56934,56439)=01432
order(15398,19853)=03412
order(78352,23875)=42103
order(19084,18490)=03412
order(34865,46853)=13240
order(65789,96758)=40213
order(41096,69104)=43120
order(10829,18290)=02341
order(12905,29015)=12304
order(9370,3097)=1302
order(23891,91382)=34120
order(73215,12375)=32104
order(29650,50962)=34120
order(84610,41680)=13204
order(18903,89013)=12304
order(5034,5304)=0213
order(25180,02185)=40231
order(5901,5019)=0231
order(459,594)=120
order(52470,02475)=41230
order(94071,01749)=24310
order(23178,71283)=32041
order(31572,57231)=23401
order(6715,5176)=3210
order(3498,3489)=0132
order(65890,85690)=21034
order(16928,96821)=21430
order(53019,35901)=10423
order(42580,04825)=40312
order(15062,20615)=42301
order(73120,37210)=10324
order(23764,32467)=10432
order(93826,23689)=31420
order(76938,73698)=03124
order(34298,83249)=40213
order(63249,94362)=43102
order(8130,0813)=3012
order(40356,35064)=23140
order(87041,80471)=02314
order(67850,08576)=42310
order(76453,35746)=43021
order(4570,7045)=2301
order(39062,36209)=03421
order(12345,14523)=03412
order(96348,83694)=42103
order(42378,73824)=32410
order(38206,36208)=04231
order(28617,12687)=30214
order(37206,02673)=32410
order(61782,61872)=01324
order(65729,62795)=03241
order(50862,60582)=31024
order(19854,15984)=03124
order(50879,85709)=20314
order(25407,74502)=42130
order(60853,68035)=02143
order(27168,16827)=23401
order(58173,78153)=31204
order(71635,53167)=43120
order(62907,72096)=41320
order(16428,26184)=31042
order(12450,05241)=43120
order(85036,60853)=42013
order(1027,0271)=1230
order(80475,84570)=02431
order(17692,92671)=34210
order(81932,28391)=40321
order(4283,8324)=2310
order(13746,34617)=13402
order(28163,83621)=14302
order(65301,63105)=02431
order(17293,97231)=31240
order(82639,39826)=34012
order(5038,3805)=2310
order(56728,86752)=41203
order(63140,40163)=34201
order(93647,93674)=01243
order(7503,0753)=2013
order(70196,69017)=43120
order(93018,03819)=21430
order(549,945)=210
order(81473,31748)=41320
order(16073,17036)=03241
order(32089,03928)=20413
order(91683,19368)=10423
order(52764,27564)=12034
order(6543,6345)=0321
order(24719,12974)=30421
order(71985,78159)=03142
order(4132,1243)=1302
order(26804,82064)=20314
order(7602,6270)=1302
order(87320,03278)=42310
order(75219,19572)=34102
order(29147,29714)=01423
order(48905,09854)=32140
order(86901,19680)=42103
order(73082,07238)=20413
order(61789,87691)=32041
order(72134,14732)=24031
order(80179,08791)=10342
order(76042,60247)=12430
order(24371,17342)=43210
order(708,870)=201
order(18235,31582)=30412
order(10329,01293)=10342
order(30672,26730)=42301
order(96783,86937)=31042
order(40238,20438)=21034
order(35894,84953)=24310
order(35190,50139)=14203
order(53761,71536)=24013
order(38124,34218)=04321
order(12876,82176)=21034
order(48035,85043)=14203
order(64290,94260)=31204
order(41968,86149)=43102
order(24907,70924)=43201
order(89024,89204)=01324
order(60719,61790)=03241
order(892,982)=102
order(18735,53178)=43021
order(59037,05793)=20413
